$Date;$Time;FH11_Z3_TEMP_SP;FH11_Z3_TEMP_PV;FH11_Z2C_TEMP_PV;FH11_Z4_TEMP_PV;FH11_Z3_MIX_VLV_POS_PV;FH11_Z3_MIX_PRES_PV;FH11_PULL
05/04/18;12:03:46;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:03:47;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:03:48;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:03:49;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:03:50;1184;1184.288;1186.024;1180.093;29.7743;1.365741;44.98286
05/04/18;12:03:51;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:03:52;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:03:53;1184;1184.288;1185.88;1180.237;29.7743;1.385995;44.98286
05/04/18;12:03:54;1184;1184.288;1186.024;1180.093;29.7743;1.351273;44.98286
05/04/18;12:03:55;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:03:56;1184;1184.288;1186.024;1180.093;29.7743;1.374421;44.98286
05/04/18;12:03:57;1184;1184.288;1186.024;1180.237;29.7743;1.342593;44.98286
05/04/18;12:03:58;1184;1184.288;1186.024;1180.093;29.7743;1.371528;44.98286
05/04/18;12:03:59;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:04:00;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:01;1184;1184.288;1186.024;1180.237;29.7743;1.380208;44.98286
05/04/18;12:04:02;1184;1184.144;1186.024;1180.093;29.7743;1.351273;44.98286
05/04/18;12:04:03;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:04;1184;1184.288;1185.88;1180.237;29.7743;1.385995;44.98286
05/04/18;12:04:05;1184;1184.288;1186.024;1180.237;29.7743;1.34838;44.98286
05/04/18;12:04:06;1184;1184.288;1186.024;1180.093;29.7743;1.380208;44.98286
05/04/18;12:04:07;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:08;1184;1184.288;1186.024;1180.093;29.7743;1.35706;44.98286
05/04/18;12:04:09;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:04:10;1184;1184.288;1186.024;1180.093;29.7743;1.351273;44.98286
05/04/18;12:04:11;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:04:12;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:04:13;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:04:14;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:04:15;1184;1184.288;1185.88;1180.237;29.7743;1.345486;44.98286
05/04/18;12:04:16;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:17;1184;1184.288;1186.024;1180.237;29.7743;1.374421;44.98286
05/04/18;12:04:18;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:04:19;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:04:20;1184;1184.144;1186.024;1180.093;29.7743;1.380208;44.98286
05/04/18;12:04:21;1184;1184.288;1186.024;1180.093;29.7743;1.385995;44.98286
05/04/18;12:04:22;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:23;1184;1184.288;1186.024;1180.093;29.7743;1.371528;44.98286
05/04/18;12:04:24;1184;1184.288;1186.024;1180.237;29.7743;1.385995;44.98286
05/04/18;12:04:25;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:04:26;1184;1184.288;1186.024;1180.093;29.7743;1.374421;44.98286
05/04/18;12:04:27;1184;1184.288;1186.024;1180.237;29.7743;1.35706;44.98286
05/04/18;12:04:28;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:29;1184;1184.288;1186.024;1180.093;29.7743;1.365741;44.98286
05/04/18;12:04:30;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:04:31;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:32;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:33;1184;1184.288;1186.024;1180.237;29.7743;1.34838;44.98286
05/04/18;12:04:34;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:04:35;1184;1184.288;1186.024;1180.093;29.7743;1.374421;44.98286
05/04/18;12:04:36;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:04:37;1184;1184.288;1186.024;1180.093;29.7743;1.359954;44.98286
05/04/18;12:04:38;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:04:39;1184;1184.288;1186.024;1180.093;29.7743;1.351273;44.98286
05/04/18;12:04:40;1184;1184.288;1186.024;1180.237;29.7743;1.35706;44.98286
05/04/18;12:04:41;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:42;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:43;1184;1184.144;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:04:44;1184;1184.288;1186.024;1180.093;29.7743;1.365741;44.98286
05/04/18;12:04:45;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:46;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:47;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:04:48;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:04:49;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:04:50;1184;1184.288;1186.024;1180.237;29.7743;1.362847;44.98286
05/04/18;12:04:51;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:04:52;1184;1184.144;1186.024;1180.093;29.7743;1.351273;44.98286
05/04/18;12:04:53;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:04:54;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:55;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:04:56;1184;1184.144;1185.88;1180.093;29.7743;1.374421;44.98286
05/04/18;12:04:57;1184;1184.288;1186.024;1180.237;29.7743;1.35706;44.98286
05/04/18;12:04:58;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:04:59;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:05:00;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:05:01;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:05:02;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:05:03;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:05:04;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:05:05;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:06;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:05:07;1184;1184.288;1186.024;1180.093;29.7743;1.374421;44.98286
05/04/18;12:05:08;1184;1184.288;1186.024;1180.093;29.7743;1.359954;44.98286
05/04/18;12:05:09;1184;1184.288;1185.88;1180.093;29.7743;1.345486;44.98286
05/04/18;12:05:10;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:05:11;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:05:12;1184;1184.288;1186.024;1180.237;29.7743;1.34838;44.98286
05/04/18;12:05:13;1184;1184.144;1186.024;1180.093;29.7743;1.365741;44.98286
05/04/18;12:05:14;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:05:15;1184;1184.144;1186.024;1180.237;29.7743;1.35706;44.98286
05/04/18;12:05:16;1184;1184.288;1186.024;1180.237;29.7743;1.362847;44.98286
05/04/18;12:05:17;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:18;1184;1184.288;1186.024;1180.237;29.7743;1.342593;44.98286
05/04/18;12:05:19;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:05:20;1184;1184.144;1185.88;1180.093;29.7743;1.34838;44.98286
05/04/18;12:05:21;1184;1184.288;1186.024;1180.093;29.7743;1.359954;44.98286
05/04/18;12:05:22;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:05:23;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:05:24;1184;1184.288;1186.024;1180.093;29.7743;1.362847;44.98286
05/04/18;12:05:25;1184;1184.288;1185.88;1180.237;29.7743;1.385995;44.98286
05/04/18;12:05:26;1184;1184.288;1185.88;1180.237;29.7743;1.345486;44.98286
05/04/18;12:05:27;1184;1184.288;1186.024;1180.093;29.7743;1.371528;44.98286
05/04/18;12:05:28;1184;1184.288;1186.024;1180.237;29.7743;1.377315;44.98286
05/04/18;12:05:29;1184;1184.288;1186.024;1180.093;29.7743;1.342593;44.98286
05/04/18;12:05:30;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:05:31;1184;1184.288;1186.024;1180.093;29.7743;1.359954;44.98286
05/04/18;12:05:32;1184;1184.288;1186.024;1180.237;29.7743;1.345486;44.98286
05/04/18;12:05:33;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:05:34;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:35;1184;1184.288;1186.024;1180.237;29.7743;1.365741;44.98286
05/04/18;12:05:36;1184;1184.288;1185.88;1180.093;29.7743;1.380208;44.98286
05/04/18;12:05:37;1184;1184.144;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:38;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:05:39;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:05:40;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:05:41;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:05:42;1184;1184.144;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:05:43;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:05:44;1184;1184.288;1186.024;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:45;1184;1184.144;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:05:46;1184;1184.288;1186.024;1180.237;29.71643;1.374421;44.98286
05/04/18;12:05:47;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:05:48;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:05:49;1184;1184.288;1186.024;1180.237;29.7743;1.380208;44.98286
05/04/18;12:05:50;1184;1184.144;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:05:51;1184;1184.288;1186.024;1180.237;29.7743;1.345486;44.98286
05/04/18;12:05:52;1184;1184.288;1186.024;1180.237;29.7743;1.371528;44.98286
05/04/18;12:05:53;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:05:54;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:05:55;1184;1184.288;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:05:56;1184;1184.288;1185.88;1180.237;29.71643;1.362847;44.98286
05/04/18;12:05:57;1184;1184.288;1186.024;1180.237;29.7743;1.394676;44.98286
05/04/18;12:05:58;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:05:59;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:06:00;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:06:01;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:02;1184;1184.288;1185.88;1180.237;29.7743;1.345486;44.98286
05/04/18;12:06:03;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:04;1184;1184.144;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:06:05;1184;1184.288;1186.024;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:06;1184;1184.288;1186.024;1180.237;29.7743;1.374421;44.98286
05/04/18;12:06:07;1184;1184.144;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:06:08;1184;1184.144;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:09;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:10;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:11;1184;1184.144;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:12;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:13;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:06:14;1184;1184.288;1185.88;1180.237;29.7743;1.380208;44.98286
05/04/18;12:06:15;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:06:16;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:06:17;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:06:18;1184;1184.144;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:06:19;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:06:20;1184;1184.288;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:06:21;1184;1184.288;1185.88;1180.237;29.7743;1.380208;44.98286
05/04/18;12:06:22;1184;1184.144;1186.024;1180.093;29.7743;1.374421;44.98286
05/04/18;12:06:23;1184;1184.288;1185.88;1180.237;29.7743;1.342593;44.98286
05/04/18;12:06:24;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:06:25;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:26;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:06:27;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:06:28;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:06:29;1184;1184.288;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:06:30;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:31;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:32;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:06:33;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:34;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:35;1184;1184.144;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:36;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:06:37;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:38;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:06:39;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:40;1184;1184.288;1185.88;1180.237;29.7743;1.380208;44.98286
05/04/18;12:06:41;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:06:42;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:43;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:06:44;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:06:45;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:46;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:47;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:06:48;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:49;1184;1184.288;1185.735;1180.237;29.7743;1.377315;44.98286
05/04/18;12:06:50;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:51;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:52;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:53;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:06:54;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:06:55;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:06:56;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:06:57;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:58;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:06:59;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:00;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:07:01;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:07:02;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:03;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:07:04;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:07:05;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:06;1184;1184.288;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:07:07;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:07:08;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:09;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:10;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:07:11;1184;1184.288;1185.88;1180.237;29.7743;1.345486;44.98286
05/04/18;12:07:12;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:07:13;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:14;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:15;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:07:16;1184;1184.288;1185.88;1180.093;29.71643;1.374421;44.98286
05/04/18;12:07:17;1184;1184.144;1185.88;1180.093;29.7743;1.374421;44.98286
05/04/18;12:07:18;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:19;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:07:20;1184;1184.288;1185.88;1180.237;29.7743;1.345486;44.98286
05/04/18;12:07:21;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:22;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:07:23;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:24;1184;1184.288;1185.88;1180.093;29.7743;1.377315;44.98286
05/04/18;12:07:25;1184;1184.288;1185.88;1180.237;29.7743;1.380208;44.98286
05/04/18;12:07:26;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:27;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:07:28;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:29;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:30;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:31;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:07:32;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:33;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:34;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:07:35;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:07:36;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:37;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:07:38;1184;1184.288;1185.88;1180.093;29.71643;1.362847;44.98286
05/04/18;12:07:39;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:07:40;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:07:41;1184;1184.288;1185.88;1180.237;29.7743;1.34838;44.98286
05/04/18;12:07:42;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:43;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:07:44;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:07:45;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:46;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:07:47;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:07:48;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:49;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:50;1184;1184.144;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:07:51;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:07:52;1184;1184.288;1185.88;1180.237;29.7743;1.385995;44.98286
05/04/18;12:07:53;1184;1184.288;1185.88;1180.093;29.7743;1.34838;44.98286
05/04/18;12:07:54;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:55;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:56;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:07:57;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:07:58;1184;1184.288;1185.88;1180.093;29.71643;1.35706;44.98286
05/04/18;12:07:59;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:08:00;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:08:01;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:02;1184;1184.288;1185.88;1180.237;29.7743;1.371528;44.98286
05/04/18;12:08:03;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:08:04;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:08:05;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:08:06;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:08:07;1184;1184.288;1185.88;1180.093;29.7743;1.345486;44.98286
05/04/18;12:08:08;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:09;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:08:10;1184;1184.288;1185.88;1180.237;29.7743;1.351273;44.98286
05/04/18;12:08:11;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:12;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:13;1184;1184.144;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:08:14;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:08:15;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:16;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:17;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:08:18;1184;1184.288;1185.88;1180.237;29.7743;1.377315;44.98286
05/04/18;12:08:19;1184;1184.288;1185.88;1180.093;29.7743;1.34838;44.98286
05/04/18;12:08:20;1184;1184.288;1185.88;1180.093;29.7743;1.34838;44.98286
05/04/18;12:08:21;1184;1184.288;1185.88;1180.093;29.7743;1.385995;44.98286
05/04/18;12:08:22;1184;1184.288;1185.88;1180.237;29.7743;1.362847;44.98286
05/04/18;12:08:23;1184;1184.288;1185.88;1180.237;29.7743;1.35706;44.98286
05/04/18;12:08:24;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:08:25;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:26;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:08:27;1184;1184.288;1185.88;1180.093;29.7743;1.380208;44.98286
05/04/18;12:08:28;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:08:29;1184;1184.288;1185.88;1180.093;29.7743;1.35706;44.98286
05/04/18;12:08:30;1184;1184.288;1185.88;1180.237;29.7743;1.365741;44.98286
05/04/18;12:08:31;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:32;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:33;1184;1184.288;1185.88;1180.093;29.7743;1.377315;44.98286
05/04/18;12:08:34;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:08:35;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:08:36;1184;1184.288;1185.88;1180.093;29.7743;1.359954;44.98286
05/04/18;12:08:37;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:38;1184;1184.288;1185.88;1180.093;29.7743;1.371528;44.98286
05/04/18;12:08:39;1184;1184.288;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:40;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:41;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:42;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:08:43;1184;1184.288;1185.88;1180.093;29.7743;1.345486;44.98286
05/04/18;12:08:44;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:45;1184;1184.288;1185.88;1180.093;29.7743;1.377315;44.98286
05/04/18;12:08:46;1184;1184.288;1185.88;1180.093;29.7743;1.351273;44.98286
05/04/18;12:08:47;1184;1184.144;1185.88;1180.093;29.7743;1.365741;44.98286
05/04/18;12:08:48;1184;1184.288;1185.88;1180.237;29.7743;1.359954;44.98286
05/04/18;12:08:49;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:08:50;1184;1184.288;1185.88;1180.093;29.7743;1.362847;44.98286
05/04/18;12:08:51;1184;1184.288;1185.88;1180.237;29.71643;1.362847;44.98286
05/04/18;12:08:52;1184;1184.288;1185.88;1180.237;29.7743;1.374421;44.98286
05/04/18;12:08:53;1184;1184.144;1185.88;1180.237;29.7743;1.359954;44.98286
